ActivityStartDate,MonitoringLocationName,CharacteristicName,ResultMeasureValue,
9/2/2017,Clark Fork River above Flathead,Weight,15.5,
7/5/2017,Clark Fork River above Little Blackfoot,Weight,33.3,
8/2/2017,Clark Fork River at Bonita,Weight,1.9,
7/4/2017,Clark Fork River below Missoula,Weight,5.1,
7/5/2017,Clark Fork River at Deer Lodge,Weight,22.9,
8/5/2017,Clark Fork River below Missoula,Weight,1.6,
9/3/2017,Clark Fork River at Deer Lodge,Weight,29.8,
7/6/2017,Clark Fork River above Missoula,Weight,2.7,
8/2/2017,Clark Fork River at Deer Lodge,Weight,99.2,
9/3/2017,Clark Fork River above Little Blackfoot,Weight,349.9,
7/5/2017,Clark Fork River at Deer Lodge,Weight,80.2,
8/4/2017,Clark Fork River above Missoula,Weight,56.6,
9/3/2017,Clark Fork River above Little Blackfoot,Weight,354.6,
9/3/2017,Clark Fork River at Bonita,Weight,21.3,
8/4/2017,Clark Fork River above Missoula,Weight,36,
8/2/2017,Clark Fork River above Little Blackfoot,Weight,386.6,
9/2/2017,Clark Fork River above Flathead,Weight,13.2,
9/2/2017,Clark Fork River above Flathead,Weight,7.4,
9/3/2017,Clark Fork River above Little Blackfoot,Weight,146.7,
8/4/2017,Clark Fork River above Missoula,Weight,46.9,
8/2/2017,Clark Fork River at Bonita,Weight,29.8,
9/3/2017,Clark Fork River at Bonita,Weight,29.5,
7/4/2017,Clark Fork River below Missoula,Weight,12.8,
8/4/2017,Clark Fork River above Missoula,Weight,48.4,
8/2/2017,Clark Fork River at Bonita,Weight,27.1,
9/3/2017,Clark Fork River at Deer Lodge,Weight,31.8,
7/5/2017,Clark Fork River at Deer Lodge,Weight,43,
8/2/2017,Clark Fork River at Deer Lodge,Weight,253,
9/2/2017,Clark Fork River at Huson,Weight,14.7,
9/1/2017,Clark Fork River below Missoula,Weight,40.7,
8/5/2017,Clark Fork River below Missoula,Weight,8.1,
8/4/2017,Clark Fork River above Missoula,Weight,32.6,
9/2/2017,Clark Fork River at Huson,Weight,17.1,
8/5/2017,Clark Fork River below Missoula,Weight,1.6,
9/1/2017,Clark Fork River below Missoula,Weight,48.4,
9/2/2017,Clark Fork River above Flathead,Weight,18.2,
8/2/2017,Clark Fork River at Deer Lodge,Weight,7,
8/1/2017,Clark Fork River at Huson,Weight,8.5,
8/5/2017,Clark Fork River below Missoula,Weight,3.5,
7/5/2017,Clark Fork River at Bonita,Weight,6.2,
8/5/2017,Clark Fork River below Missoula,Weight,13.6,
9/3/2017,Clark Fork River at Bonita,Weight,32.9,
9/3/2017,Clark Fork River above Little Blackfoot,Weight,53.9,
9/3/2017,Clark Fork River at Deer Lodge,Weight,74.4,
7/5/2017,Clark Fork River at Bonita,Weight,9.3,
9/3/2017,Clark Fork River at Bonita,Weight,73.6,
8/2/2017,Clark Fork River at Bonita,Weight,32.2,
8/2/2017,Clark Fork River at Bonita,Weight,8.5,
8/5/2017,Clark Fork River below Missoula,Weight,7,
7/5/2017,Clark Fork River at Bonita,Weight,,
9/3/2017,Clark Fork River above Little Blackfoot,Weight,281.7,
9/1/2017,Clark Fork River below Missoula,Weight,44.2,
8/2/2017,Clark Fork River at Deer Lodge,Weight,163.1,
9/2/2017,Clark Fork River above Flathead,Weight,15.9,
9/1/2017,Clark Fork River below Missoula,Weight,6.2,
8/2/2017,Clark Fork River above Little Blackfoot,Weight,100.8,
8/1/2017,Clark Fork River above Flathead,Weight,11.2,
8/1/2017,Clark Fork River above Flathead,Weight,4.5,
8/5/2017,Clark Fork River below Missoula,Weight,8.9,
7/5/2017,Clark Fork River above Little Blackfoot,Weight,,
8/2/2017,Clark Fork River at Deer Lodge,Weight,99.6,
9/1/2017,Clark Fork River below Missoula,Weight,53.9,
7/4/2017,Clark Fork River below Missoula,Weight,4.3,
9/2/2017,Clark Fork River at Huson,Weight,8.9,
8/1/2017,Clark Fork River at Huson,Weight,11.2,
8/1/2017,Clark Fork River above Flathead,Weight,5,
8/1/2017,Clark Fork River at Huson,Weight,12,
8/2/2017,Clark Fork River at Deer Lodge,Weight,237.5,
8/4/2017,Clark Fork River above Missoula,Weight,38.4,
8/1/2017,Clark Fork River above Flathead,Weight,,
8/2/2017,Clark Fork River above Little Blackfoot,Weight,48.2,
7/6/2017,Clark Fork River above Missoula,Weight,65.9,
9/3/2017,Clark Fork River at Deer Lodge,Weight,31.8,
9/2/2017,Clark Fork River above Flathead,Weight,9.3,
7/5/2017,Clark Fork River at Bonita,Weight,29.5,
7/5/2017,Clark Fork River above Little Blackfoot,Weight,,
8/2/2017,Clark Fork River above Little Blackfoot,Weight,202.4,
7/5/2017,Clark Fork River at Bonita,Weight,,
9/2/2017,Clark Fork River at Huson,Weight,12.8,
7/4/2017,Clark Fork River below Missoula,Weight,4.3,
7/5/2017,Clark Fork River above Little Blackfoot,Weight,,
7/5/2017,Clark Fork River at Bonita,Weight,0.8,
9/2/2017,Clark Fork River above Flathead,Weight,19.4,
8/1/2017,Clark Fork River at Huson,Weight,9.3,
8/4/2017,Clark Fork River above Missoula,Weight,43.8,
8/2/2017,Clark Fork River at Deer Lodge,Weight,191.1,
7/5/2017,Clark Fork River above Little Blackfoot,Weight,9.7,
7/4/2017,Clark Fork River below Missoula,Weight,3.1,
8/1/2017,Clark Fork River at Huson,Weight,3.5,
9/2/2017,Clark Fork River above Flathead,Weight,7.4,
7/5/2017,Clark Fork River above Little Blackfoot,Weight,45,
7/5/2017,Clark Fork River at Deer Lodge,Weight,53.1,
8/4/2017,Clark Fork River above Missoula,Weight,7,
7/6/2017,Clark Fork River above Missoula,Weight,6.6,
9/3/2017,Clark Fork River at Deer Lodge,Weight,205.4,
7/5/2017,Clark Fork River above Little Blackfoot,Weight,,
8/1/2017,Clark Fork River at Huson,Weight,9.7,
9/3/2017,Clark Fork River above Little Blackfoot,Weight,42.9,
7/5/2017,Clark Fork River above Little Blackfoot,Weight,,
8/2/2017,Clark Fork River at Bonita,Weight,3.5,
8/2/2017,Clark Fork River at Bonita,Weight,16.7,
8/5/2017,Clark Fork River below Missoula,Weight,5.8,
9/2/2017,Clark Fork River above Flathead,Weight,11.6,
8/4/2017,Clark Fork River above Missoula,Weight,69.8,
9/1/2017,Clark Fork River above Missoula,Weight,35.7,
8/2/2017,Clark Fork River at Bonita,Weight,6.2,
9/2/2017,Clark Fork River above Flathead,Weight,14.3,
8/1/2017,Clark Fork River at Huson,Weight,10.5,
7/5/2017,Clark Fork River at Deer Lodge,Weight,119.4,
9/3/2017,Clark Fork River at Bonita,Weight,17.8,
7/6/2017,Clark Fork River above Missoula,Weight,3.9,
9/2/2017,Clark Fork River at Huson,Weight,8.1,
7/5/2017,Clark Fork River at Bonita,Weight,46.9,
9/3/2017,Clark Fork River at Bonita,Weight,15.9,
9/1/2017,Clark Fork River below Missoula,Weight,70.9,
8/2/2017,Clark Fork River at Bonita,Weight,7.4,
8/2/2017,Clark Fork River above Little Blackfoot,Weight,77.5,
9/3/2017,Clark Fork River at Bonita,Weight,55.4,
9/2/2017,Clark Fork River at Huson,Weight,17.4,
7/5/2017,Clark Fork River above Little Blackfoot,Weight,26,
9/1/2017,Clark Fork River above Missoula,Weight,63.6,
9/3/2017,Clark Fork River at Deer Lodge,Weight,144.5,
7/6/2017,Clark Fork River above Missoula,Weight,34.9,
8/2/2017,Clark Fork River at Bonita,Weight,8.5,
9/3/2017,Clark Fork River at Bonita,Weight,22.9,
7/4/2017,Clark Fork River below Missoula,Weight,0.8,
9/3/2017,Clark Fork River above Little Blackfoot,Weight,158.1,
7/6/2017,Clark Fork River above Missoula,Weight,42.6,
7/5/2017,Clark Fork River at Bonita,Weight,19.5,
7/5/2017,Clark Fork River at Bonita,Weight,25.2,
7/5/2017,Clark Fork River at Deer Lodge,Weight,16.7,
7/5/2017,Clark Fork River at Bonita,Weight,,
8/2/2017,Clark Fork River at Bonita,Weight,16,
8/1/2017,Clark Fork River above Flathead,Weight,3.1,
7/5/2017,Clark Fork River at Bonita,Weight,12.4,
7/5/2017,Clark Fork River above Little Blackfoot,Weight,,
9/1/2017,Clark Fork River below Missoula,Weight,69,
9/1/2017,Clark Fork River above Missoula,Weight,38,
9/1/2017,Clark Fork River below Missoula,Weight,65.1,
8/1/2017,Clark Fork River above Flathead,Weight,3.9,
8/2/2017,Clark Fork River at Bonita,Weight,1.6,
7/5/2017,Clark Fork River at Bonita,Weight,20.2,
9/3/2017,Clark Fork River at Deer Lodge,Weight,15.1,
8/2/2017,Clark Fork River at Bonita,Weight,2.3,
7/5/2017,Clark Fork River at Deer Lodge,Weight,66.3,
7/5/2017,Clark Fork River at Bonita,Weight,61.2,
8/4/2017,Clark Fork River above Missoula,Weight,43,
7/5/2017,Clark Fork River at Deer Lodge,Weight,93.4,
9/3/2017,Clark Fork River at Deer Lodge,Weight,61.3,
8/2/2017,Clark Fork River at Bonita,Weight,34.9,
7/5/2017,Clark Fork River at Deer Lodge,Weight,1.9,
9/3/2017,Clark Fork River above Little Blackfoot,Weight,6.2,
8/5/2017,Clark Fork River below Missoula,Weight,8.1,
8/4/2017,Clark Fork River above Missoula,Weight,30.2,
8/1/2017,Clark Fork River above Flathead,Weight,1.6,
8/5/2017,Clark Fork River below Missoula,Weight,6.6,
9/3/2017,Clark Fork River above Little Blackfoot,Weight,39.1,
9/3/2017,Clark Fork River at Bonita,Weight,31.2,
8/2/2017,Clark Fork River above Little Blackfoot,Weight,160.8,
7/6/2017,Clark Fork River above Missoula,Weight,,
8/1/2017,Clark Fork River above Flathead,Weight,11.6,
7/5/2017,Clark Fork River at Deer Lodge,Weight,2.3,
7/4/2017,Clark Fork River below Missoula,Weight,2.7,
9/3/2017,Clark Fork River at Bonita,Weight,14,
8/2/2017,Clark Fork River above Little Blackfoot,Weight,206.8,
9/2/2017,Clark Fork River at Huson,Weight,14,
7/4/2017,Clark Fork River below Missoula,Weight,1.9,
8/2/2017,Clark Fork River above Little Blackfoot,Weight,217.9,
8/2/2017,Clark Fork River above Little Blackfoot,Weight,167.6,
9/2/2017,Clark Fork River above Flathead,Weight,12,
8/1/2017,Clark Fork River at Huson,Weight,,
9/1/2017,Clark Fork River above Missoula,Weight,55,
8/1/2017,Clark Fork River above Flathead,Weight,,
7/5/2017,Clark Fork River at Bonita,Weight,6.6,
9/1/2017,Clark Fork River below Missoula,Weight,60.5,
8/5/2017,Clark Fork River below Missoula,Weight,6.2,
7/5/2017,Clark Fork River at Deer Lodge,Weight,6.6,
9/10/2018,Clark Fork River below Missoula,Weight,6.6,
9/5/2018,Clark Fork River at Huson,Weight,13.6,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,26.7,
8/6/2018,Clark Fork River above Missoula,Weight,63.9,
9/4/2018,Clark Fork River at Deer Lodge,Weight,11.6,
9/10/2018,Clark Fork River below Missoula,Weight,22.9,
9/10/2018,Clark Fork River above Missoula,Weight,17.4,
8/4/2018,Clark Fork River at Deer Lodge,Weight,,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,230.2,
8/3/2018,Clark Fork River above Flathead,Weight,3.1,
9/10/2018,Clark Fork River below Missoula,Weight,20.2,
9/4/2018,Clark Fork River at Bonita,Weight,10.1,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,8.1,
9/4/2018,Clark Fork River at Deer Lodge,Weight,28.6,
8/4/2018,Clark Fork River at Deer Lodge,Weight,12.4,
9/4/2018,Clark Fork River at Deer Lodge,Weight,46.9,
8/5/2018,Clark Fork River below Missoula,Weight,2.7,
9/5/2018,Clark Fork River at Huson,Weight,7.4,
8/4/2018,Clark Fork River at Bonita,Weight,34.9,
8/5/2018,Clark Fork River below Missoula,Weight,18.2,
8/4/2018,Clark Fork River at Deer Lodge,Weight,,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,,
8/3/2018,Clark Fork River above Flathead,Weight,5.4,
9/4/2018,Clark Fork River at Deer Lodge,Weight,39.9,
9/10/2018,Clark Fork River below Missoula,Weight,31,
8/4/2018,Clark Fork River at Bonita,Weight,,
8/5/2018,Clark Fork River below Missoula,Weight,8.5,
8/5/2018,Clark Fork River below Missoula,Weight,10.9,
8/6/2018,Clark Fork River above Missoula,Weight,28.3,
8/6/2018,Clark Fork River above Missoula,Weight,49.6,
8/6/2018,Clark Fork River above Missoula,Weight,20.2,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,56.6,
9/5/2018,Clark Fork River above Flathead,Weight,39.1,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,26.7,
8/3/2018,Clark Fork River at Huson,Weight,7.8,
8/4/2018,Clark Fork River at Bonita,Weight,9.4,
8/3/2018,Clark Fork River at Huson,Weight,11.6,
9/4/2018,Clark Fork River at Deer Lodge,Weight,38.8,
9/4/2018,Clark Fork River at Bonita,Weight,8.1,
9/4/2018,Clark Fork River at Bonita,Weight,12.8,
8/5/2018,Clark Fork River below Missoula,Weight,13.2,
8/4/2018,Clark Fork River at Bonita,Weight,,
9/4/2018,Clark Fork River at Bonita,Weight,8.5,
8/4/2018,Clark Fork River at Deer Lodge,Weight,46.5,
9/10/2018,Clark Fork River above Missoula,Weight,27.9,
9/5/2018,Clark Fork River at Huson,Weight,5.4,
9/10/2018,Clark Fork River below Missoula,Weight,26,
8/3/2018,Clark Fork River above Flathead,Weight,,
8/3/2018,Clark Fork River above Flathead,Weight,12.8,
9/5/2018,Clark Fork River at Huson,Weight,3.9,
9/5/2018,Clark Fork River at Huson,Weight,7.4,
9/5/2018,Clark Fork River above Flathead,Weight,4.7,
8/6/2018,Clark Fork River above Missoula,Weight,22.5,
8/4/2018,Clark Fork River at Bonita,Weight,,
8/3/2018,Clark Fork River above Flathead,Weight,6.2,
8/3/2018,Clark Fork River at Huson,Weight,12.4,
8/4/2018,Clark Fork River at Deer Lodge,Weight,17.1,
8/5/2018,Clark Fork River below Missoula,Weight,17.4,
9/5/2018,Clark Fork River above Flathead,Weight,24,
9/4/2018,Clark Fork River at Deer Lodge,Weight,11.2,
8/3/2018,Clark Fork River above Flathead,Weight,7.8,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,36,
8/4/2018,Clark Fork River at Deer Lodge,Weight,10.9,
9/5/2018,Clark Fork River above Flathead,Weight,7.4,
9/10/2018,Clark Fork River above Missoula,Weight,8.1,
9/4/2018,Clark Fork River at Deer Lodge,Weight,7.8,
8/3/2018,Clark Fork River at Huson,Weight,5.8,
9/5/2018,Clark Fork River above Flathead,Weight,4.3,
8/3/2018,Clark Fork River at Huson,Weight,8.5,
8/4/2018,Clark Fork River at Deer Lodge,Weight,26.9,
9/10/2018,Clark Fork River above Missoula,Weight,45,
8/4/2018,Clark Fork River at Deer Lodge,Weight,5.8,
9/10/2018,Clark Fork River below Missoula,Weight,30.6,
9/4/2018,Clark Fork River at Bonita,Weight,19.8,
9/5/2018,Clark Fork River at Huson,Weight,5.8,
9/5/2018,Clark Fork River above Flathead,Weight,2.7,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,93.4,
9/5/2018,Clark Fork River above Flathead,Weight,58.1,
9/10/2018,Clark Fork River below Missoula,Weight,26.4,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,198,
9/10/2018,Clark Fork River above Missoula,Weight,17.4,
9/10/2018,Clark Fork River above Missoula,Weight,6.6,
8/3/2018,Clark Fork River above Flathead,Weight,3.5,
8/6/2018,Clark Fork River above Missoula,Weight,31.4,
8/3/2018,Clark Fork River at Huson,Weight,10.1,
8/4/2018,Clark Fork River at Bonita,Weight,23.6,
9/5/2018,Clark Fork River above Flathead,Weight,13.1,
8/5/2018,Clark Fork River below Missoula,Weight,14,
9/5/2018,Clark Fork River at Huson,Weight,7.8,
8/6/2018,Clark Fork River above Missoula,Weight,8.9,
8/5/2018,Clark Fork River below Missoula,Weight,,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,73.6,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,10.1,
8/3/2018,Clark Fork River at Huson,Weight,20.9,
8/3/2018,Clark Fork River at Huson,Weight,9.7,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,,
9/10/2018,Clark Fork River above Missoula,Weight,11.2,
8/3/2018,Clark Fork River above Flathead,Weight,23.6,
9/4/2018,Clark Fork River at Bonita,Weight,18.6,
9/4/2018,Clark Fork River at Bonita,Weight,10.9,
8/4/2018,Clark Fork River at Bonita,Weight,2.3,
9/5/2018,Clark Fork River above Flathead,Weight,2.7,
9/5/2018,Clark Fork River at Huson,Weight,2.7,
9/4/2018,Clark Fork River at Bonita,Weight,46.9,
9/10/2018,Clark Fork River above Missoula,Weight,17.4,
9/4/2018,Clark Fork River at Bonita,Weight,15.1,
8/6/2018,Clark Fork River above Missoula,Weight,9.3,
8/6/2018,Clark Fork River above Missoula,Weight,8.5,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,23.3,
8/3/2018,Clark Fork River above Flathead,Weight,1.6,
9/5/2018,Clark Fork River above Flathead,Weight,13.2,
8/4/2018,Clark Fork River at Bonita,Weight,,
8/5/2018,Clark Fork River below Missoula,Weight,11.6,
8/3/2018,Clark Fork River above Flathead,Weight,14,
9/10/2018,Clark Fork River above Missoula,Weight,8.9,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,90.7,
9/5/2018,Clark Fork River at Huson,Weight,4.7,
9/4/2018,Clark Fork River at Deer Lodge,Weight,15.5,
8/3/2018,Clark Fork River above Flathead,Weight,4.3,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,15.1,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,25.6,
9/10/2018,Clark Fork River above Missoula,Weight,31.4,
9/10/2018,Clark Fork River below Missoula,Weight,31,
9/5/2018,Clark Fork River at Huson,Weight,11.2,
8/4/2018,Clark Fork River at Bonita,Weight,,
9/10/2018,Clark Fork River below Missoula,Weight,23.3,
9/5/2018,Clark Fork River above Flathead,Weight,10.9,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,94.2,
8/3/2018,Clark Fork River at Huson,Weight,8.5,
9/5/2018,Clark Fork River above Flathead,Weight,0.8,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,95.7,
9/4/2018,Clark Fork River at Deer Lodge,Weight,9.7,
8/3/2018,Clark Fork River above Flathead,Weight,3.9,
9/4/2018,Clark Fork River at Bonita,Weight,5,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,80.2,
9/4/2018,Clark Fork River at Bonita,Weight,4.7,
9/4/2018,Clark Fork River at Deer Lodge,Weight,69,
9/4/2018,Clark Fork River at Deer Lodge,Weight,10.9,
8/3/2018,Clark Fork River above Flathead,Weight,1.2,
8/4/2018,Clark Fork River at Bonita,Weight,,
9/10/2018,Clark Fork River below Missoula,Weight,15.1,
8/3/2018,Clark Fork River above Flathead,Weight,5.4,
9/5/2018,Clark Fork River at Huson,Weight,10.9,
8/4/2018,Clark Fork River at Bonita,Weight,,
9/4/2018,Clark Fork River at Deer Lodge,Weight,81,
8/5/2018,Clark Fork River below Missoula,Weight,12.4,
9/10/2018,Clark Fork River below Missoula,Weight,9.3,
9/4/2018,Clark Fork River at Deer Lodge,Weight,14,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,92.6,
9/5/2018,Clark Fork River at Huson,Weight,10.9,
8/6/2018,Clark Fork River above Missoula,Weight,24.4,
8/4/2018,Clark Fork River at Bonita,Weight,,
9/10/2018,Clark Fork River below Missoula,Weight,24,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,13.6,
8/3/2018,Clark Fork River above Flathead,Weight,15.5,
9/10/2018,Clark Fork River below Missoula,Weight,21.7,
9/10/2018,Clark Fork River below Missoula,Weight,28.3,
8/4/2018,Clark Fork River at Deer Lodge,Weight,,
8/4/2018,Clark Fork River at Deer Lodge,Weight,75.2,
9/10/2018,Clark Fork River below Missoula,Weight,20.2,
8/3/2018,Clark Fork River above Flathead,Weight,7,
9/5/2018,Clark Fork River above Flathead,Weight,2.7,
9/4/2018,Clark Fork River at Deer Lodge,Weight,34.5,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,66.6,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,4.3,
8/6/2018,Clark Fork River above Missoula,Weight,17.1,
9/10/2018,Clark Fork River above Missoula,Weight,4.3,
9/5/2018,Clark Fork River at Huson,Weight,11.2,
8/6/2018,Clark Fork River above Missoula,Weight,9.7,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,115.9,
8/5/2018,Clark Fork River below Missoula,Weight,,
8/5/2018,Clark Fork River below Missoula,Weight,12,
8/6/2018,Clark Fork River above Missoula,Weight,32.9,
8/6/2018,Clark Fork River above Missoula,Weight,12.4,
9/5/2018,Clark Fork River above Flathead,Weight,43.4,
8/4/2018,Clark Fork River at Bonita,Weight,,
8/6/2018,Clark Fork River above Missoula,Weight,17.4,
8/4/2018,Clark Fork River at Bonita,Weight,63.6,
8/3/2018,Clark Fork River at Huson,Weight,9.3,
9/4/2018,Clark Fork River above Little Blackfoot,Weight,64.7,
8/4/2018,Clark Fork River at Deer Lodge,Weight,86.8,
9/10/2018,Clark Fork River above Missoula,Weight,34.9,
9/5/2018,Clark Fork River at Huson,Weight,9.3,
8/4/2018,Clark Fork River at Bonita,Weight,,
9/10/2018,Clark Fork River above Missoula,Weight,10.9,
8/4/2018,Clark Fork River at Deer Lodge,Weight,,
8/3/2018,Clark Fork River above Flathead,Weight,5.8,
8/5/2018,Clark Fork River below Missoula,Weight,8.5,
8/6/2018,Clark Fork River above Missoula,Weight,20.5,
9/4/2018,Clark Fork River at Deer Lodge,Weight,10.9,
9/10/2018,Clark Fork River above Missoula,Weight,4.3,
8/4/2018,Clark Fork River above Little Blackfoot,Weight,,
9/4/2018,Clark Fork River at Deer Lodge,Weight,22.9,
8/6/2018,Clark Fork River above Missoula,Weight,9.3,
8/3/2018,Clark Fork River at Huson,Weight,7,
9/10/2018,Clark Fork River above Missoula,Weight,7,
8/3/2018,Clark Fork River at Huson,Weight,5.4,
8/3/2018,Clark Fork River at Huson,Weight,9.7,
